0.000000000000000000e+00 , 3.072775543738028367e-16 , 6.632768267027414301e-17 , 8.332411057887546605e-17 , 1.500432884410729661e-16 , 7.195710495295787578e-16 , 4.869761581414415162e-16 , 6.417104877028714967e-16 , 1.495512708658063018e-16 , 6.977612007933990032e-17 , 1.731104068350300867e-16 , 1.970824316734971871e-16 , 7.822781940775750015e-17 , 3.731628492071981063e-16 , 5.414763123714480633e-18 , 1.225182715098859680e-16 , 8.794345945308016288e-18 , 4.309219987758938973e-17 , 2.764198630145468582e-17 , 2.256037825145288132e-16
3.072775543738028367e-16 , 2.220446049250313081e-16 , 1.387330594434102440e-16 , 6.757382598002583767e-16 , 3.948096594253565042e-16 , 3.658166071427397026e-16 , 2.239982060708509888e-16 , 1.745551464496631670e-16 , 2.712314472494373719e-16 , 8.590363924759086422e-17 , 2.823725956900909024e-16 , 1.100834258753929617e-16 , 3.408249965028243706e-16 , 2.901018998830120496e-16 , 2.633439672820504337e-16 , 9.810500562097708561e-17 , 5.247589697714355616e-17 , 3.067771006407454238e-17 , 2.504510191639350593e-17 , 3.017780893090295286e-16
6.632768267027414301e-17 , 1.387330594434102440e-16 , 1.221245327087672194e-15 , 1.228753649150701337e-16 , 4.163984191506569421e-16 , 2.562871366332082576e-16 , 1.915367816020723100e-16 , 8.105488884473091697e-17 , 3.917986922381148591e-16 , 2.360627542742854933e-17 , 2.643746897526781416e-16 , 2.441424899317449486e-17 , 2.507097513579274435e-17 , 2.500349528637104714e-16 , 1.134651688154030574e-16 , 1.179742169150076252e-16 , 1.727060341856390911e-18 , 3.896635460774298066e-17 , 7.590639276227955531e-17 , 1.325996702911519796e-16
8.332411057887546605e-17 , 6.757382598002583767e-16 , 1.228753649150701337e-16 , 6.661338147750939243e-16 , 4.583677631495854416e-16 , 3.834407741743599669e-17 , 3.259399504802061449e-16 , 1.811288374917926261e-17 , 6.662054723379459401e-16 , 6.644016196685380151e-16 , 1.910560220525595921e-17 , 4.356900315923145343e-16 , 1.559646013103203072e-16 , 4.448499186734909795e-16 , 3.517139886850261830e-17 , 2.711917659600561981e-16 , 2.152240393865574158e-17 , 2.365447907329951262e-16 , 3.917736506811859153e-17 , 1.086867497965611448e-16
1.500432884410729661e-16 , 3.948096594253565042e-16 , 4.163984191506569421e-16 , 4.583677631495854416e-16 , 1.998401444325281773e-15 , 3.208176907650358529e-16 , 9.481289205861844769e-17 , 3.911567054922593925e-16 , 1.495935970644766727e-17 , 4.218868392335465066e-16 , 2.781626101033789804e-16 , 1.357653732861650522e-16 , 3.161571428673572548e-16 , 2.645869783050800609e-16 , 1.969677019328096928e-16 , 1.286736269211956119e-16 , 1.546562451945990857e-16 , 2.100207914029244478e-16 , 2.197541641064381827e-16 , 1.802123022913974218e-16
7.195710495295787578e-16 , 3.658166071427397026e-16 , 2.562871366332082576e-16 , 3.834407741743599669e-17 , 3.208176907650358529e-16 , 1.554312234475219157e-15 , 2.568536922773750200e-16 , 5.612442977047637524e-17 , 2.603251556918684518e-16 , 3.080182904995901827e-16 , 4.061885406445259009e-16 , 7.320044505891401088e-17 , 8.965432021748404442e-17 , 5.122034997787124676e-16 , 2.886190725169140292e-16 , 4.857922721706367042e-16 , 1.723517166296372564e-16 , 3.679429551324474087e-16 , 1.907813915725965684e-18 , 2.759293336061962289e-16
4.869761581414415162e-16 , 2.239982060708509888e-16 , 1.915367816020723100e-16 , 3.259399504802061449e-16 , 9.481289205861844769e-17 , 2.568536922773750200e-16 , 8.881784197001252323e-16 , 3.441273553188811114e-16 , 8.763875589462065923e-17 , 4.566246689938441634e-16 , 5.011609740989207364e-16 , 2.049434707191893013e-17 , 1.151358801749813154e-16 , 1.779808732304290664e-16 , 7.023307788384433113e-18 , 2.441936723077630376e-16 , 1.322506100532718932e-16 , 1.964936266082084022e-16 , 6.030122933421501774e-17 , 3.706067506382883269e-16
6.417104877028714967e-16 , 1.745551464496631670e-16 , 8.105488884473091697e-17 , 1.811288374917926261e-17 , 3.911567054922593925e-16 , 5.612442977047637524e-17 , 3.441273553188811114e-16 , 1.332267629550187849e-15 , 4.238405206119936611e-16 , 4.176576983287798179e-16 , 1.582881903709165649e-16 , 2.841154778101102895e-16 , 1.347263768002103495e-16 , 1.175697166309494185e-16 , 4.699770716453180507e-16 , 4.934374069196676323e-16 , 2.843854451543705182e-16 , 7.500176967875044817e-17 , 1.049243914676638915e-16 , 1.124653129619289289e-16
1.495512708658063018e-16 , 2.712314472494373719e-16 , 3.917986922381148591e-16 , 6.662054723379459401e-16 , 1.495935970644766727e-17 , 2.603251556918684518e-16 , 8.763875589462065923e-17 , 4.238405206119936611e-16 , 1.443289932012703503e-15 , 6.022630978264963971e-16 , 2.699184972729063023e-16 , 4.752251989558210182e-16 , 9.159487392168037608e-17 , 1.432984476676757527e-16 , 2.916742594258499608e-16 , 3.827472835390836434e-16 , 5.840620077265402450e-16 , 7.600213997262745021e-17 , 3.273468122169699860e-16 , 7.810093435441153540e-16
6.977612007933990032e-17 , 8.590363924759086422e-17 , 2.360627542742854933e-17 , 6.644016196685380151e-16 , 4.218868392335465066e-16 , 3.080182904995901827e-16 , 4.566246689938441634e-16 , 4.176576983287798179e-16 , 6.022630978264963971e-16 , 1.443289932012703503e-15 , 3.221099682441854347e-17 , 9.446352829006664611e-17 , 6.060946416313085464e-17 , 1.835220043401042017e-16 , 1.746642769415998593e-16 , 1.335324901176066553e-16 , 2.437043230329255914e-16 , 8.305297397869072279e-17 , 3.601138123035607684e-16 , 3.279628916033588341e-16
