1.704042675054279812e+02
1.900809949100918317e+01
6.896784892743405671e+00
3.560482807695557472e+00
2.188080195110228665e+00
1.493989829058740337e+00
1.095452350071380643e+00
8.461219550213219254e-01
6.802549888122407795e-01
5.647697268347240396e-01
4.815551223900214062e-01
4.200300188320992834e-01
3.736873637907481283e-01
3.383591352949349984e-01
3.112888120099499001e-01
2.906095464652526106e-01
2.750381894867035548e-01
2.636900549978012376e-01
2.514735819051841514e-01
2.559644330427021108e-01
