0.000000000000000000e+00 , 2.969095552353189908e-17 , 1.257278206027918614e-16 , 3.457106622362100211e-17
2.969095552353189908e-17 , 0.000000000000000000e+00 , 1.287204921222611876e-16 , 2.295784638421741130e-17
1.257278206027918614e-16 , 1.287204921222611876e-16 , 2.220446049250313081e-16 , 1.273751338821176844e-16
3.457106622362100211e-17 , 2.295784638421741130e-17 , 1.273751338821176844e-16 , 2.220446049250313081e-16
