1.776356839400250465e-15 , 8.881784197001252323e-16 , 4.440892098500626162e-16 , 4.440892098500626162e-16
2.220446049250313081e-16 , 1.110223024625156540e-15 , 5.616515008482302727e-17 , 5.616515008482302727e-17
5.551115123125782702e-16 , 2.220446049250313081e-16 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 8.754903862867387142e-17 , 3.330669073875469621e-16 , 1.110223024625156540e-16
