6.780759905051631904e+02
6.575101803707198087e+02
6.655276300464644237e+02
6.244300841547449181e+02
5.929947336345790063e+02
5.835226458800774481e+02
5.597843134375809768e+02
5.498234742844585980e+02
5.222472012372318204e+02
5.349361880396696733e+02
4.618703154513393088e+02
4.633723681766953746e+02
4.229254861044217932e+02
3.878165281411064598e+02
3.827624227356124038e+02
3.513220442712879503e+02
2.304611731646501198e+02
2.872743983926092142e+02
2.901346041147681376e+02
2.459254776972287360e+01
1.428096971064901197e+02
1.508221265108157922e+02
9.470336537381592734e+01
9.201244464604097573e+01
