3.121183172455320731e-01 , 3.102866828531226639e-01 , -3.066341628209061088e-01 , 3.011821915983105002e-01 , -2.939627635139829276e-01 , 2.850182450442006465e-01 , -2.744011261799754187e-01 , 2.621737123965112715e-01 , -2.484077590196414331e-01 , 2.331840501339079996e-01 , -2.165919244955136491e-01 , 1.987287512654626054e-01 , -1.796993587785696289e-01 , -1.596154193187551973e-01 , 1.385947927790485978e-01 , 1.167608367351175569e-01 , 9.424168184380204982e-02 , 7.116947928968840598e-02 , -2.390996957095642070e-02 , -4.767962593213707218e-02
3.102866828515424835e-01 , 2.939627635153335694e-01 , -2.621737123950045878e-01 , 2.165919245290967299e-01 , -1.596154191292064040e-01 , 9.424168184378781121e-02 , -2.390996957047727620e-02 , -4.767962593212404093e-02 , 1.167608367348908077e-01 , -1.796993588971163014e-01 , 2.331840500890065004e-01 , -2.744011259582906925e-01 , 3.011821912548340308e-01 , 3.121183174838814134e-01 , -3.066341631561779746e-01 , -2.850182450442024784e-01 , -2.484077590199553209e-01 , -1.987287513821927032e-01 , 7.116947929118773442e-02 , 1.385947926085837889e-01
3.066341628225047189e-01 , 2.621737123974445804e-01 , -1.796993589007578884e-01 , 7.116947928984325433e-02 , 4.767962593213032757e-02 , -1.596154191292075419e-01 , 2.484077590199245678e-01 , -3.011821915983023401e-01 , 3.102866828512116926e-01 , -2.744011261759240483e-01 , 1.987287513700457808e-01 , -9.424168190325898919e-02 , -2.390996922511882603e-02 , -1.385947924041120716e-01 , 2.331840502872554177e-01 , 2.939627635139633877e-01 , 3.121183172455557209e-01 , 2.850182450434076142e-01 , -1.167608367370491229e-01 , -2.165919245291018091e-01
3.011821915983098341e-01 , 2.165919245294631035e-01 , -7.116947928872785489e-02 , -9.424168184378663160e-02 , 2.331840501383969644e-01 , -3.066341628225049409e-01 , 2.939627635139819284e-01 , -1.987287513826671015e-01 , 4.767962593227636353e-02 , 1.167608367295944749e-01 , -2.484077589619279047e-01 , 3.102866826460958238e-01 , -2.850182449821881403e-01 , -1.796993594134875527e-01 , 2.390996976188348305e-02 , -1.385947926085379645e-01 , -2.621737123965256488e-01 , -3.121183172444348397e-01 , 1.596154191313556570e-01 , 2.744011261799687018e-01
2.939627635139828166e-01 , 1.596154191289602398e-01 , 4.767962593295185098e-02 , -2.331840501383968256e-01 , 3.121183172455327393e-01 , -2.484077590199239294e-01 , 7.116947928984355964e-02 , 1.385947926085636661e-01 , -2.850182450438329407e-01 , 3.011821915945898098e-01 , -1.796993589128635382e-01 , -2.390996934308384572e-02 , 2.165919239647746686e-01 , 3.102866829799714732e-01 , -2.621737127287782076e-01 , -9.424168184381125080e-02 , 1.167608367351085780e-01 , 2.744011261786041267e-01 , -1.987287513846072995e-01 , -3.066341628224660831e-01
2.850182450442013127e-01 , 9.424168184296408124e-02 , 1.596154191296915159e-01 , -3.066341628225049964e-01 , 2.484077590199243180e-01 , -2.390996957047378940e-02 , -2.165919245290968131e-01 , 3.121183172455286869e-01 , -1.987287513827294128e-01 , -4.767962592610755501e-02 , 2.621737123382264500e-01 , -3.011821915243912962e-01 , 1.385947930982657506e-01 , -1.167608361594050653e-01 , 2.939627636404302802e-01 , 2.744011261799803036e-01 , 7.116947928984442007e-02 , -1.796993589004979575e-01 , 2.331840501397505483e-01 , 3.102866828514601050e-01
2.744011261799778056e-01 , 2.390996956919522187e-02 , 2.484077590200468311e-01 , -2.939627635139825390e-01 , 7.116947928984346250e-02 , 2.165919245290967021e-01 , -3.066341628225036642e-01 , 1.167608367351161136e-01 , 1.796993589017235049e-01 , -3.121183172420696206e-01 , 1.596154191626542040e-01 , 1.385947922996298709e-01 , -3.102866825995998501e-01 , -1.987287520708058974e-01 , -9.424168163209295512e-02 , -3.011821915982938469e-01 , -2.331840501383830311e-01 , 4.767962593032777641e-02 , -2.621737123970255823e-01 , -2.850182450440676418e-01
2.621737123965192651e-01 , -4.767962593368125362e-02 , 3.011821915980640307e-01 , -1.987287513826666296e-01 , -1.385947926085718263e-01 , 3.121183172455328503e-01 , -1.167608367351128523e-01 , -2.165919245290889583e-01 , 2.939627635139471229e-01 , -2.390996957691917182e-02 , -2.744011261297611970e-01 , 2.484077591353870684e-01 , 7.116947848700053147e-02 , 3.066341627668121017e-01 , -1.796993592313949617e-01 , 1.596154191291817848e-01 , 3.102866828515016828e-01 , 9.424168184572243034e-02 , 2.850182450437644399e-01 , 2.331840501382097808e-01
2.484077590199239849e-01 , -1.167608367367113098e-01 , 3.102866828509405761e-01 , -4.767962593212903694e-02 , -2.850182450442020343e-01 , 1.987287513826661578e-01 , 1.796993589021099180e-01 , -2.939627635139834272e-01 , -2.390996957008780649e-02 , 3.066341628192667534e-01 , -1.385947926608920300e-01 , -2.331840498738681766e-01 , 2.621737127837036052e-01 , -9.424168101356804328e-02 , 3.121183173486028473e-01 , 7.116947928986665228e-02 , -2.744011261799056967e-01 , -2.165919245311116736e-01 , -3.011821915970283592e-01 , -1.596154191289757274e-01
2.331840501383969644e-01 , -1.796993589035234540e-01 , 2.744011261790521572e-01 , 1.167608367351121307e-01 , -3.011821915983096676e-01 , -4.767962593213000144e-02 , 3.121183172455311849e-01 , -2.390996957048250812e-02 , -3.066341628223747673e-01 , 9.424168185053481694e-02 , 2.850182450093675102e-01 , -1.596154194073966803e-01 , -2.484077584653240356e-01 , -2.165919252154472618e-01 , -1.987287511513907978e-01 , -2.621737123965299787e-01 , 1.385947926084815096e-01 , 2.939627635160290686e-01 , 3.102866828496888552e-01 , 7.116947928958895775e-02
