2.220446049250313081e-16 , 1.957085773265982054e-16 , 1.043124466123180613e-16 , 1.315569223314720199e-17
1.957085773265982054e-16 , 6.661338147750939243e-16 , 2.014726506069499888e-16 , 1.659810403349046947e-17
1.043124466123180613e-16 , 2.014726506069499888e-16 , 4.440892098500626162e-16 , 1.048160074004831500e-16
1.315569223314720199e-17 , 1.659810403349046947e-17 , 1.048160074004831500e-16 , 0.000000000000000000e+00
