6.324555320336757713e-01 , 7.071067811865476838e-01 , 3.162277660168379412e-01 , 0.000000000000000000e+00
6.324555320336759934e-01 , -7.071067811865477948e-01 , 3.162277660168381077e-01 , 2.347326383384178262e-17
3.162277660168380522e-01 , 3.343749050946773010e-17 , -6.324555320336759934e-01 , -7.071067811865475727e-01
3.162277660168380522e-01 , 3.343749050946773010e-17 , -6.324555320336759934e-01 , 7.071067811865474617e-01
